Feature (description),Attribute,M,T
C_D_C4761489 (Epidermal cGVHD Score 0),P,0.7458,0.639
C_D_C5200925 (Normal Gait),M,0.206,0.2738
C_D_C5200925 (Normal Gait),N,0.011,0.0063
C_D_C5200925 (Normal Gait),P,0.783,0.7198
C_D_C5200928 (High (finding)),M,0.9363,0.8829
C_D_C5200928 (High (finding)),N,0.0021,0.0086
C_D_C5200928 (High (finding)),P,0.0617,0.1085
C_D_C5200984 (None (no infant feeding)),M,0.1329,0.2498
C_D_C5200984 (None (no infant feeding)),N,0.0018,0.0011
C_D_C5200984 (None (no infant feeding)),P,0.8653,0.7491
C_D_C5201140 (1 (finding)),M,0.8572,0.88
C_D_C5201140 (1 (finding)),N,0.0108,0.0108
C_D_C5201140 (1 (finding)),P,0.132,0.1092
C_D_C5201148 (Moderate),M,0.8962,0.92
C_D_C5201148 (Moderate),N,0.0003,0.0005
C_D_C5201148 (Moderate),P,0.1035,0.0795
C_D_C5202574 (A Moderate Amount of Effort),M,0.9033,0.9267
C_D_C5202574 (A Moderate Amount of Effort),N,0.0003,0.0005
C_D_C5202574 (A Moderate Amount of Effort),P,0.0964,0.0727
C_D_C5202633 (Normal Immune Presence),M,0.2074,0.2742
C_D_C5202633 (Normal Immune Presence),N,0.0118,0.0065
C_D_C5202633 (Normal Immune Presence),P,0.7808,0.7193
C_D_C5202819 (No Effort),M,0.1329,0.2498
C_D_C5202819 (No Effort),N,0.0018,0.0011
C_D_C5202819 (No Effort),P,0.8653,0.7491
C_D_C5202860 (Unknown Data Entry Method),M,0.9322,0.9498
C_D_C5202860 (Unknown Data Entry Method),N,0.0002,0.0003
C_D_C5202860 (Unknown Data Entry Method),P,0.0676,0.0499
C_D_C5202919 (Residual Cancer Burden Class 0),M,0.9981,0.9928
C_D_C5202919 (Residual Cancer Burden Class 0),N,0,0.0003
C_D_C5202919 (Residual Cancer Burden Class 0),P,0.0019,0.0069
C_D_C5202936 (IPSS-R Risk Category High),M,0.9329,0.8544
C_D_C5202936 (IPSS-R Risk Category High),N,0.0025,0.0225
C_D_C5202936 (IPSS-R Risk Category High),P,0.0646,0.1231
C_D_C5202937 (International Prognostic Index High Risk Group),M,0.996,0.9644
C_D_C5202937 (International Prognostic Index High Risk Group),N,0.0005,0.0169
C_D_C5202937 (International Prognostic Index High Risk Group),P,0.0035,0.0188
C_D_C5203106 (IPSS-R Risk Category Low),M,0.8605,0.8483
C_D_C5203106 (IPSS-R Risk Category Low),N,0.008,0.0067
C_D_C5203106 (IPSS-R Risk Category Low),P,0.1316,0.1449
C_D_C5203119 (Intensity and Distress 5),M,0.9139,0.9475
C_D_C5203119 (Intensity and Distress 5),N,0.0031,0.0042
C_D_C5203119 (Intensity and Distress 5),P,0.083,0.0483
C_D_C5203193 (Device Status Unkown),M,0.9322,0.9498
C_D_C5203193 (Device Status Unkown),N,0.0002,0.0003
C_D_C5203193 (Device Status Unkown),P,0.0676,0.0499
N_D_OXYGEN_SATURATION (N/A),H,0,0.0001
N_D_OXYGEN_SATURATION (N/A),L,0,0.0001
N_D_OXYGEN_SATURATION (N/A),M,1,0.9995
N_D_OXYGEN_SATURATION (N/A),N,0,0.0003
L_D_11277-1 (Epithelial cells.squamous),H,0.0017,0.0028
L_D_11277-1 (Epithelial cells.squamous),L,0,0.0001
L_D_11277-1 (Epithelial cells.squamous),M,0.9831,0.9556
L_D_11277-1 (Epithelial cells.squamous),N,0.0152,0.0414
L_D_14627-4 (Bicarbonate),H,0.0088,0.0177
L_D_14627-4 (Bicarbonate),L,0.0062,0.0131
L_D_14627-4 (Bicarbonate),M,0.9748,0.9425
L_D_14627-4 (Bicarbonate),N,0.0102,0.0267
L_D_14979-9 (Coagulation surface induced),H,0.0301,0.0394
L_D_14979-9 (Coagulation surface induced),L,0.0058,0.0039
L_D_14979-9 (Coagulation surface induced),M,0.8607,0.8863
L_D_14979-9 (Coagulation surface induced),N,0.1034,0.0704
L_D_1742-6 (Alanine aminotransferase),H,0.0208,0.0198
L_D_1742-6 (Alanine aminotransferase),L,0.0572,0.0449
L_D_1742-6 (Alanine aminotransferase),M,0.7283,0.747
L_D_1742-6 (Alanine aminotransferase),N,0.1936,0.1882
L_D_1751-7 (Albumin),H,0.0014,0.0004
L_D_1751-7 (Albumin),L,0.0684,0.0846
L_D_1751-7 (Albumin),M,0.7414,0.7508
L_D_1751-7 (Albumin),N,0.1888,0.1642
L_D_1759-0 (Albumin/Globulin),H,0,0.0001
L_D_1759-0 (Albumin/Globulin),L,0.0633,0.0615
L_D_1759-0 (Albumin/Globulin),M,0.9041,0.923
L_D_1759-0 (Albumin/Globulin),N,0.0326,0.0154
L_D_17861-6 (Calcium),H,0.0054,0.0013
L_D_17861-6 (Calcium),L,0.039,0.1017
L_D_17861-6 (Calcium),M,0.6033,0.5756
L_D_17861-6 (Calcium),N,0.3523,0.3213
L_D_19123-9 (Magnesium),H,0.0072,0.0115
L_D_19123-9 (Magnesium),L,0.0089,0.0078
L_D_19123-9 (Magnesium),M,0.8663,0.8392
L_D_19123-9 (Magnesium),N,0.1176,0.1415
L_D_19161-9 (Urobilinogen),H,0.0031,0.004
L_D_19161-9 (Urobilinogen),L,0,0.0001
L_D_19161-9 (Urobilinogen),M,0.9641,0.9804
L_D_19161-9 (Urobilinogen),N,0.0328,0.0154
L_D_1920-8 (Aspartate aminotransferase),H,0.0416,0.0472
L_D_1920-8 (Aspartate aminotransferase),L,0.041,0.022
L_D_1920-8 (Aspartate aminotransferase),M,0.7352,0.7523
L_D_1920-8 (Aspartate aminotransferase),N,0.1823,0.1785
L_D_1925-7 (Base excess),H,0.0033,0.0074
L_D_1925-7 (Base excess),L,0,0.0001
L_D_1925-7 (Base excess),M,0.9932,0.9833
L_D_1925-7 (Base excess),N,0.0035,0.0092
L_D_19258-3 (Oxygen^^adjusted to patient's actual temperature),H,0.0025,0.0059
L_D_19258-3 (Oxygen^^adjusted to patient's actual temperature),L,0.0005,0.0007
L_D_19258-3 (Oxygen^^adjusted to patient's actual temperature),M,0.9951,0.9884
L_D_19258-3 (Oxygen^^adjusted to patient's actual temperature),N,0.0019,0.005
L_D_1960-4 (Bicarbonate),H,0.0014,0.0042
L_D_1960-4 (Bicarbonate),L,0.0017,0.002
L_D_1960-4 (Bicarbonate),M,0.9942,0.9888
L_D_1960-4 (Bicarbonate),N,0.0026,0.005
L_D_1963-8 (Bicarbonate),H,0.0014,0.0001
L_D_1963-8 (Bicarbonate),L,0.0057,0.0003
L_D_1963-8 (Bicarbonate),M,0.8986,0.9973
L_D_1963-8 (Bicarbonate),N,0.0942,0.0023
L_D_1975-2 (Bilirubin),H,0.0186,0.017
L_D_1975-2 (Bilirubin),L,0.0093,0.0119
L_D_1975-2 (Bilirubin),M,0.7535,0.7698
L_D_1975-2 (Bilirubin),N,0.2186,0.2013
L_D_1988-5 (C reactive protein),H,0.0073,0.024
L_D_1988-5 (C reactive protein),L,0.0005,0.0005
L_D_1988-5 (C reactive protein),M,0.9889,0.9633
L_D_1988-5 (C reactive protein),N,0.0033,0.0121
L_D_1994-3 (Calcium.ionized),H,0.001,0.0007
L_D_1994-3 (Calcium.ionized),L,0.0125,0.0116
L_D_1994-3 (Calcium.ionized),M,0.9611,0.9528
L_D_1994-3 (Calcium.ionized),N,0.0254,0.0349
L_D_2019-8 (Carbon dioxide),H,0.0019,0.0062
L_D_2019-8 (Carbon dioxide),L,0.0017,0.0019
L_D_2019-8 (Carbon dioxide),M,0.9915,0.985
L_D_2019-8 (Carbon dioxide),N,0.0049,0.0069
L_D_2021-4 (Carbon dioxide),H,0.0051,0.0108
L_D_2021-4 (Carbon dioxide),L,0.0119,0.0322
L_D_2021-4 (Carbon dioxide),M,0.9709,0.9346
L_D_2021-4 (Carbon dioxide),N,0.0121,0.0224
L_D_2026-3 (Carbon dioxide),H,0.0004,0.0012
L_D_2026-3 (Carbon dioxide),L,0.0005,0.0015
L_D_2026-3 (Carbon dioxide),M,0.9975,0.9954
L_D_2026-3 (Carbon dioxide),N,0.0016,0.0019
L_D_2027-1 (Carbon dioxide),H,0.0015,0.0027
L_D_2027-1 (Carbon dioxide),L,0.0006,0.0009
L_D_2027-1 (Carbon dioxide),M,0.9956,0.9923
L_D_2027-1 (Carbon dioxide),N,0.0023,0.004
L_D_2028-9 (Carbon dioxide),H,0.0041,0.0049
L_D_2028-9 (Carbon dioxide),L,0.0226,0.0398
L_D_2028-9 (Carbon dioxide),M,0.6918,0.5713
L_D_2028-9 (Carbon dioxide),N,0.2815,0.384
L_D_2032-1 (Carboxyhemoglobin/Hemoglobin.total),H,0.0096,0.0219
L_D_2032-1 (Carboxyhemoglobin/Hemoglobin.total),L,0,0.0001
L_D_2032-1 (Carboxyhemoglobin/Hemoglobin.total),M,0.9893,0.9737
L_D_2032-1 (Carboxyhemoglobin/Hemoglobin.total),N,0.0012,0.0043
L_D_20563-3 (Carboxyhemoglobin/Hemoglobin.total),H,0.0008,0.0009
L_D_20563-3 (Carboxyhemoglobin/Hemoglobin.total),L,0,0.0001
L_D_20563-3 (Carboxyhemoglobin/Hemoglobin.total),M,0.9985,0.9961
L_D_20563-3 (Carboxyhemoglobin/Hemoglobin.total),N,0.0007,0.0028
L_D_20565-8 (Carbon dioxide),H,0.0006,0.0003
L_D_20565-8 (Carbon dioxide),L,0.0029,0.0022
L_D_20565-8 (Carbon dioxide),M,0.989,0.9953
L_D_20565-8 (Carbon dioxide),N,0.0075,0.0023
L_D_20570-8 (Hematocrit),H,0.0011,0.002
L_D_20570-8 (Hematocrit),L,0.0073,0.0096
L_D_20570-8 (Hematocrit),M,0.9798,0.9719
L_D_20570-8 (Hematocrit),N,0.0118,0.0165
L_D_2069-3 (Chloride),H,0.0023,0.0005
L_D_2069-3 (Chloride),L,0.0016,0.0013
L_D_2069-3 (Chloride),M,0.9865,0.9933
L_D_2069-3 (Chloride),N,0.0096,0.0049
L_D_2075-0 (Chloride),H,0.0823,0.059
L_D_2075-0 (Chloride),L,0.0154,0.0127
L_D_2075-0 (Chloride),M,0.6095,0.5781
L_D_2075-0 (Chloride),N,0.2928,0.3503
L_D_2132-9 (Cobalamins),H,0.0024,0.0026
L_D_2132-9 (Cobalamins),L,0.0013,0.0007
L_D_2132-9 (Cobalamins),M,0.9826,0.9869
L_D_2132-9 (Cobalamins),N,0.0137,0.0099
L_D_2160-0 (Creatinine),H,0.0438,0.0374
L_D_2160-0 (Creatinine),L,0.01,0.0125
L_D_2160-0 (Creatinine),M,0.5904,0.5615
L_D_2160-0 (Creatinine),N,0.3558,0.3886
L_D_2336-6 (Globulin),H,0.0257,0.0215
L_D_2336-6 (Globulin),L,0.0001,0.0003
L_D_2336-6 (Globulin),M,0.892,0.9119
L_D_2336-6 (Globulin),N,0.0822,0.0664
L_D_2339-0 (Glucose),H,0.0743,0.0978
L_D_2339-0 (Glucose),L,0.0014,0.0022
L_D_2339-0 (Glucose),M,0.8666,0.8154
L_D_2339-0 (Glucose),N,0.0578,0.0846
L_D_2342-4 (Glucose),H,0.0006,0.0011
L_D_2342-4 (Glucose),L,0.0003,0.0003
L_D_2342-4 (Glucose),M,0.9959,0.993
L_D_2342-4 (Glucose),N,0.0032,0.0057
L_D_2345-7 (Glucose),H,0.1779,0.1619
L_D_2345-7 (Glucose),L,0.0046,0.0057
L_D_2345-7 (Glucose),M,0.5871,0.5623
L_D_2345-7 (Glucose),N,0.2304,0.2701
L_D_2614-6 (Methemoglobin/Hemoglobin.total),H,0.0022,0.0026
L_D_2614-6 (Methemoglobin/Hemoglobin.total),L,0,0.0001
L_D_2614-6 (Methemoglobin/Hemoglobin.total),M,0.9971,0.993
L_D_2614-6 (Methemoglobin/Hemoglobin.total),N,0.0008,0.0043
L_D_2617-9 (Methemoglobin/Hemoglobin.total),H,0.0002,0.0005
L_D_2617-9 (Methemoglobin/Hemoglobin.total),L,0.0001,0.0001
L_D_2617-9 (Methemoglobin/Hemoglobin.total),M,0.9897,0.9754
L_D_2617-9 (Methemoglobin/Hemoglobin.total),N,0.0101,0.0239
L_D_26450-7 (Eosinophils/100 leukocytes),H,0.0057,0.0026
L_D_26450-7 (Eosinophils/100 leukocytes),L,0.0027,0.0038
L_D_26450-7 (Eosinophils/100 leukocytes),M,0.8953,0.9082
L_D_26450-7 (Eosinophils/100 leukocytes),N,0.0964,0.0854
L_D_26485-3 (Monocytes/100 leukocytes),H,0.0068,0.0206
L_D_26485-3 (Monocytes/100 leukocytes),L,0.005,0.0027
L_D_26485-3 (Monocytes/100 leukocytes),M,0.8858,0.8868
L_D_26485-3 (Monocytes/100 leukocytes),N,0.1024,0.0899
L_D_26505-8 (Neutrophils.segmented/100 leukocytes),H,0.0172,0.0282
L_D_26505-8 (Neutrophils.segmented/100 leukocytes),L,0.005,0.0046
L_D_26505-8 (Neutrophils.segmented/100 leukocytes),M,0.8961,0.9019
L_D_26505-8 (Neutrophils.segmented/100 leukocytes),N,0.0817,0.0653
L_D_2703-7 (Oxygen),H,0.0026,0.0034
L_D_2703-7 (Oxygen),L,0.0009,0.0027
L_D_2703-7 (Oxygen),M,0.9941,0.9887
L_D_2703-7 (Oxygen),N,0.0024,0.0053
L_D_2705-2 (Oxygen),H,0.0127,0.0273
L_D_2705-2 (Oxygen),L,0.0008,0.0016
L_D_2705-2 (Oxygen),M,0.9792,0.9525
L_D_2705-2 (Oxygen),N,0.0073,0.0186
L_D_2711-0 (Oxygen saturation),H,0.0013,0.0049
L_D_2711-0 (Oxygen saturation),L,0.0026,0.0057
L_D_2711-0 (Oxygen saturation),M,0.9943,0.9835
L_D_2711-0 (Oxygen saturation),N,0.0018,0.0059
L_D_2714-4 (Oxyhemoglobin/Hemoglobin.total),H,0.0001,0.0001
L_D_2714-4 (Oxyhemoglobin/Hemoglobin.total),L,0.0005,0.0019
L_D_2714-4 (Oxyhemoglobin/Hemoglobin.total),M,0.9977,0.9949
L_D_2714-4 (Oxyhemoglobin/Hemoglobin.total),N,0.0017,0.0031
L_D_2716-9 (Oxyhemoglobin/Hemoglobin.total),H,0.0001,0.0004
L_D_2716-9 (Oxyhemoglobin/Hemoglobin.total),L,0,0.0008
L_D_2716-9 (Oxyhemoglobin/Hemoglobin.total),M,0.9998,0.9984
L_D_2716-9 (Oxyhemoglobin/Hemoglobin.total),N,0,0.0004
L_D_2744-1 (pH),H,0.0016,0.0011
L_D_2744-1 (pH),L,0.0025,0.0061
L_D_2744-1 (pH),M,0.9916,0.9845
L_D_2744-1 (pH),N,0.0043,0.0084
L_D_2746-6 (pH),H,0.0052,0.0139
L_D_2746-6 (pH),L,0.0051,0.0094
L_D_2746-6 (pH),M,0.9739,0.9402
L_D_2746-6 (pH),N,0.0158,0.0364
L_D_2777-1 (Phosphate),H,0.005,0.0057
L_D_2777-1 (Phosphate),L,0.0117,0.0246
L_D_2777-1 (Phosphate),M,0.9095,0.8858
L_D_2777-1 (Phosphate),N,0.0738,0.0839
L_D_2823-3 (Potassium),H,0.0067,0.0104
L_D_2823-3 (Potassium),L,0.037,0.0428
L_D_2823-3 (Potassium),M,0.5979,0.5771
L_D_2823-3 (Potassium),N,0.3584,0.3697
L_D_2885-2 (Protein),H,0.0334,0.0283
L_D_2885-2 (Protein),L,0.0291,0.0313
L_D_2885-2 (Protein),M,0.7425,0.7528
L_D_2885-2 (Protein),N,0.195,0.1876
L_D_2947-0 (Sodium),H,0.0004,0.0007
L_D_2947-0 (Sodium),L,0.0045,0.0081
L_D_2947-0 (Sodium),M,0.9726,0.9652
L_D_2947-0 (Sodium),N,0.0225,0.026
L_D_2951-2 (Sodium),H,0.0034,0.0008
L_D_2951-2 (Sodium),L,0.0525,0.0947
L_D_2951-2 (Sodium),M,0.6004,0.5862
L_D_2951-2 (Sodium),N,0.3437,0.3183
L_D_2965-2 (Specific gravity),H,0.0054,0.0073
L_D_2965-2 (Specific gravity),L,0.0068,0.0054
L_D_2965-2 (Specific gravity),M,0.865,0.7976
L_D_2965-2 (Specific gravity),N,0.1228,0.1897
L_D_3016-3 (Thyrotropin),H,0.0053,0.0024
L_D_3016-3 (Thyrotropin),L,0.003,0.0058
L_D_3016-3 (Thyrotropin),M,0.9453,0.9645
L_D_3016-3 (Thyrotropin),N,0.0464,0.0273
L_D_30180-4 (Basophils/100 leukocytes),H,0.0124,0.0067
L_D_30180-4 (Basophils/100 leukocytes),L,0,0.0001
L_D_30180-4 (Basophils/100 leukocytes),M,0.9003,0.9051
L_D_30180-4 (Basophils/100 leukocytes),N,0.0873,0.088
L_D_30313-1 (Hemoglobin),H,0.0001,0.0001
L_D_30313-1 (Hemoglobin),L,0.0024,0.0046
L_D_30313-1 (Hemoglobin),M,0.9969,0.993
L_D_30313-1 (Hemoglobin),N,0.0006,0.0023
L_D_3040-3 (Triacylglycerol lipase),H,0.0062,0.003
L_D_3040-3 (Triacylglycerol lipase),L,0.0213,0.0159
L_D_3040-3 (Triacylglycerol lipase),M,0.8961,0.9417
L_D_3040-3 (Triacylglycerol lipase),N,0.0764,0.0394
L_D_3094-0 (Urea nitrogen),H,0.0389,0.0331
L_D_3094-0 (Urea nitrogen),L,0.026,0.0363
L_D_3094-0 (Urea nitrogen),M,0.5938,0.5721
L_D_3094-0 (Urea nitrogen),N,0.3413,0.3585
L_D_3097-3 (Urea nitrogen/Creatinine),H,0.0099,0.0097
L_D_3097-3 (Urea nitrogen/Creatinine),L,0.0016,0.0024
L_D_3097-3 (Urea nitrogen/Creatinine),M,0.9308,0.9217
L_D_3097-3 (Urea nitrogen/Creatinine),N,0.0577,0.0661
L_D_32623-1 (Platelet mean volume),H,0.0111,0.0123
L_D_32623-1 (Platelet mean volume),L,0.0122,0.0108
L_D_32623-1 (Platelet mean volume),M,0.5831,0.5771
L_D_32623-1 (Platelet mean volume),N,0.3936,0.3998
L_D_32693-4 (Lactate),H,0.0131,0.0186
L_D_32693-4 (Lactate),L,0.0003,0.0003
L_D_32693-4 (Lactate),M,0.9387,0.8868
L_D_32693-4 (Lactate),N,0.048,0.0943
L_D_33037-3 (Anion gap),H,0.0385,0.0264
L_D_33037-3 (Anion gap),L,0.0188,0.0742
L_D_33037-3 (Anion gap),M,0.5974,0.5756
L_D_33037-3 (Anion gap),N,0.3452,0.3237
L_D_38483-4 (Creatinine),H,0.0051,0.0032
L_D_38483-4 (Creatinine),L,0.0007,0.0011
L_D_38483-4 (Creatinine),M,0.9692,0.9889
L_D_38483-4 (Creatinine),N,0.025,0.0067
L_D_3968-5 (Phenytoin),H,0.0002,0.0003
L_D_3968-5 (Phenytoin),L,0.0009,0.0005
L_D_3968-5 (Phenytoin),M,0.9982,0.9985
L_D_3968-5 (Phenytoin),N,0.0007,0.0007
L_D_39789-3 (Potassium),H,0.0001,0.0003
L_D_39789-3 (Potassium),L,0,0.0003
L_D_39789-3 (Potassium),M,0.9997,0.9992
L_D_39789-3 (Potassium),N,0.0001,0.0003
L_D_4049-3 (Theophylline),H,0,0.0003
L_D_4049-3 (Theophylline),L,0.0001,0.0007
L_D_4049-3 (Theophylline),M,0.9998,0.998
L_D_4049-3 (Theophylline),N,0.0001,0.0011
L_D_4092-3 (Vancomycin^trough),H,0.0012,0.0026
L_D_4092-3 (Vancomycin^trough),L,0.0018,0.005
L_D_4092-3 (Vancomycin^trough),M,0.9908,0.9795
L_D_4092-3 (Vancomycin^trough),N,0.0062,0.013
L_D_41276-7 (Anion gap),H,0.0011,0.0005
L_D_41276-7 (Anion gap),L,0,0.0001
L_D_41276-7 (Anion gap),M,0.9938,0.9976
L_D_41276-7 (Anion gap),N,0.0051,0.0018
L_D_4544-3 (Hematocrit),H,0.019,0.0165
L_D_4544-3 (Hematocrit),L,0.121,0.1146
L_D_4544-3 (Hematocrit),M,0.5733,0.5679
L_D_4544-3 (Hematocrit),N,0.2867,0.301
L_D_50560-2 (pH),H,0.0018,0.0013
L_D_50560-2 (pH),L,0,0.0001
L_D_50560-2 (pH),M,0.9488,0.9665
L_D_50560-2 (pH),N,0.0494,0.032
L_D_55782-7 (Hemoglobin),H,0.0003,0.0003
L_D_55782-7 (Hemoglobin),L,0.0049,0.0097
L_D_55782-7 (Hemoglobin),M,0.9895,0.9754
L_D_55782-7 (Hemoglobin),N,0.0053,0.0146
L_D_5803-2 (pH),H,0.0047,0.0072
L_D_5803-2 (pH),L,0,0.0001
L_D_5803-2 (pH),M,0.8302,0.7698
L_D_5803-2 (pH),N,0.1651,0.2229
L_D_5821-4 (Leukocytes),H,0.0228,0.0216
L_D_5821-4 (Leukocytes),L,0,0.0001
L_D_5821-4 (Leukocytes),M,0.9443,0.914
L_D_5821-4 (Leukocytes),N,0.0329,0.0642
L_D_5902-2 (Coagulation tissue factor induced),H,0.0394,0.0375
L_D_5902-2 (Coagulation tissue factor induced),L,0,0.0001
L_D_5902-2 (Coagulation tissue factor induced),M,0.8322,0.8719
L_D_5902-2 (Coagulation tissue factor induced),N,0.1283,0.0904
L_D_5905-5 (Monocytes/100 leukocytes),H,0.0243,0.0877
L_D_5905-5 (Monocytes/100 leukocytes),L,0.0044,0.0039
L_D_5905-5 (Monocytes/100 leukocytes),M,0.764,0.7609
L_D_5905-5 (Monocytes/100 leukocytes),N,0.2074,0.1475
L_D_6298-4 (Potassium),H,0.0025,0.0043
L_D_6298-4 (Potassium),L,0.0035,0.005
L_D_6298-4 (Potassium),M,0.9748,0.9637
L_D_6298-4 (Potassium),N,0.0192,0.027
L_D_6299-2 (Urea nitrogen),H,0.002,0.0016
L_D_6299-2 (Urea nitrogen),L,0.0008,0.0003
L_D_6299-2 (Urea nitrogen),M,0.991,0.9962
L_D_6299-2 (Urea nitrogen),N,0.0062,0.0019
L_D_6301-6 (Coagulation tissue factor induced.INR),H,0.0336,0.0332
L_D_6301-6 (Coagulation tissue factor induced.INR),L,0.0002,0.0003
L_D_6301-6 (Coagulation tissue factor induced.INR),M,0.8494,0.886
L_D_6301-6 (Coagulation tissue factor induced.INR),N,0.1168,0.0806
L_D_6690-2 (Leukocytes),H,0.0582,0.0345
L_D_6690-2 (Leukocytes),L,0.015,0.0575
L_D_6690-2 (Leukocytes),M,0.5752,0.5686
L_D_6690-2 (Leukocytes),N,0.3517,0.3394
L_D_6768-6 (Alkaline phosphatase),H,0.0332,0.0255
L_D_6768-6 (Alkaline phosphatase),L,0.0074,0.0142
L_D_6768-6 (Alkaline phosphatase),M,0.734,0.7524
L_D_6768-6 (Alkaline phosphatase),N,0.2254,0.2079
L_D_704-7 (Basophils),H,0.0916,0.0436
L_D_704-7 (Basophils),L,0.0002,0.0004
L_D_704-7 (Basophils),M,0.8475,0.9279
L_D_704-7 (Basophils),N,0.0606,0.0281
L_D_711-2 (Eosinophils),H,0.0124,0.0046
L_D_711-2 (Eosinophils),L,0.0038,0.031
L_D_711-2 (Eosinophils),M,0.7242,0.8026
L_D_711-2 (Eosinophils),N,0.2596,0.1618
L_D_713-8 (Eosinophils/100 leukocytes),H,0.0142,0.0101
L_D_713-8 (Eosinophils/100 leukocytes),L,0,0.0003
L_D_713-8 (Eosinophils/100 leukocytes),M,0.79,0.8552
L_D_713-8 (Eosinophils/100 leukocytes),N,0.1958,0.1344
L_D_718-7 (Hemoglobin),H,0.014,0.0154
L_D_718-7 (Hemoglobin),L,0.1342,0.122
L_D_718-7 (Hemoglobin),M,0.5775,0.5713
L_D_718-7 (Hemoglobin),N,0.2743,0.2913
L_D_731-0 (Lymphocytes),H,0.008,0.0016
L_D_731-0 (Lymphocytes),L,0.0444,0.1626
L_D_731-0 (Lymphocytes),M,0.6583,0.6579
L_D_731-0 (Lymphocytes),N,0.2893,0.1778
L_D_736-9 (Lymphocytes/100 leukocytes),H,0.0171,0.0125
L_D_736-9 (Lymphocytes/100 leukocytes),L,0.0812,0.1723
L_D_736-9 (Lymphocytes/100 leukocytes),M,0.6463,0.6377
L_D_736-9 (Lymphocytes/100 leukocytes),N,0.2554,0.1774
L_D_742-7 (Monocytes),H,0.0454,0.0665
L_D_742-7 (Monocytes),L,0.01,0.0117
L_D_742-7 (Monocytes),M,0.6726,0.6644
L_D_742-7 (Monocytes),N,0.272,0.2573
L_D_751-8 (Neutrophils),H,0.0554,0.043
L_D_751-8 (Neutrophils),L,0.016,0.032
L_D_751-8 (Neutrophils),M,0.6516,0.6485
L_D_751-8 (Neutrophils),N,0.2769,0.2765
L_D_764-1 (Neutrophils.band form/100 leukocytes),H,0.0039,0.013
L_D_764-1 (Neutrophils.band form/100 leukocytes),L,0.0022,0.0104
L_D_764-1 (Neutrophils.band form/100 leukocytes),M,0.9783,0.9417
L_D_764-1 (Neutrophils.band form/100 leukocytes),N,0.0156,0.0349
L_D_770-8 (Neutrophils/100 leukocytes),H,0.0654,0.1332
L_D_770-8 (Neutrophils/100 leukocytes),L,0.0118,0.0108
L_D_770-8 (Neutrophils/100 leukocytes),M,0.746,0.7324
L_D_770-8 (Neutrophils/100 leukocytes),N,0.1768,0.1236
L_D_777-3 (Platelets),H,0.0253,0.0188
L_D_777-3 (Platelets),L,0.0444,0.078
L_D_777-3 (Platelets),M,0.573,0.5671
L_D_777-3 (Platelets),N,0.3573,0.3361
L_D_785-6 (Erythrocyte mean corpuscular hemoglobin),H,0.0244,0.0208
L_D_785-6 (Erythrocyte mean corpuscular hemoglobin),L,0.08,0.0895
L_D_785-6 (Erythrocyte mean corpuscular hemoglobin),M,0.5754,0.5696
L_D_785-6 (Erythrocyte mean corpuscular hemoglobin),N,0.3201,0.3202
L_D_786-4 (Erythrocyte mean corpuscular hemoglobin concentration),H,0.0076,0.0139
L_D_786-4 (Erythrocyte mean corpuscular hemoglobin concentration),L,0.082,0.0511
L_D_786-4 (Erythrocyte mean corpuscular hemoglobin concentration),M,0.5803,0.5728
L_D_786-4 (Erythrocyte mean corpuscular hemoglobin concentration),N,0.3301,0.3622
L_D_787-2 (Erythrocyte mean corpuscular volume),H,0.0242,0.0208
L_D_787-2 (Erythrocyte mean corpuscular volume),L,0.0548,0.066
L_D_787-2 (Erythrocyte mean corpuscular volume),M,0.5727,0.5667
L_D_787-2 (Erythrocyte mean corpuscular volume),N,0.3483,0.3465
L_D_788-0 (Erythrocyte distribution width),H,0.1205,0.1113
L_D_788-0 (Erythrocyte distribution width),L,0.0006,0.0004
L_D_788-0 (Erythrocyte distribution width),M,0.5768,0.5693
L_D_788-0 (Erythrocyte distribution width),N,0.3021,0.319
L_D_789-8 (Erythrocytes),H,0.026,0.0289
L_D_789-8 (Erythrocytes),L,0.0961,0.0851
L_D_789-8 (Erythrocytes),M,0.5735,0.5682
L_D_789-8 (Erythrocytes),N,0.3044,0.3178
