===== Class Prior Probabilities =====
P(RSV=False) = 0.9826990810320892
P(RSV=True) = 0.017300918967910695

===== Conditional Probabilities =====
P(AGE=Not Mentioned | RSV=False) = 8.171937566396992E-5
P(Eye pain=Present | RSV=False) = 0.03867751613995354
P(Eye pain=Not Mentioned | RSV=True) = 0.9781456953642385
P(Eye pain=Negated | RSV=True) = 0.004635761589403974
P(Eye pain=Present | RSV=True) = 0.017218543046357615
P(Urethral discharge=Not Mentioned | RSV=False) = 0.9918628950348483
P(Urethral discharge=Negated | RSV=False) = 0.006467655883348705
P(Urethral discharge=Present | RSV=False) = 0.001669449081803005
P(Urethral discharge=Not Mentioned | RSV=True) = 0.9986754966887417
P(Urethral discharge=Negated | RSV=True) = 6.622516556291391E-4
P(Urethral discharge=Present | RSV=True) = 6.622516556291391E-4
P(Ketonuria=Not Mentioned | RSV=False) = 0.9534889150915862
P(Ketonuria=Negated | RSV=False) = 1.5176809834572774E-4
P(Ketonuria=Present | RSV=False) = 0.04635931681006806
P(Ketonuria=Not Mentioned | RSV=True) = 0.9933774834437086
P(Ketonuria=Negated | RSV=True) = 6.622516556291391E-4
P(Ketonuria=Present | RSV=True) = 0.005960264900662252
P(Improved=Not Mentioned | RSV=False) = 0.9596997326546576
P(Improved=Negated | RSV=False) = 7.821894299356736E-4
P(Improved=Present | RSV=False) = 0.0395180779154068
P(Improved=Not Mentioned | RSV=True) = 0.9622516556291391
P(Improved=Negated | RSV=True) = 6.622516556291391E-4
P(Improved=Present | RSV=True) = 0.03708609271523179
P(Negative=Not Mentioned | RSV=False) = 0.13792217798895595
P(Negative=Negated | RSV=False) = 0.006070723933829109
P(Negative=Present | RSV=False) = 0.856007098077215
P(Negative=Not Mentioned | RSV=True) = 0.10596026490066225
P(Negative=Negated | RSV=True) = 0.006622516556291391
P(Negative=Present | RSV=True) = 0.8874172185430463
P(Abnormal=Not Mentioned | RSV=False) = 0.9506520190994314
P(Abnormal=Negated | RSV=False) = 0.009748181701437127
P(Abnormal=Present | RSV=False) = 0.03959979919913142
P(Abnormal=Not Mentioned | RSV=True) = 0.847682119205298
P(Abnormal=Negated | RSV=True) = 0.007947019867549669
P(Abnormal=Present | RSV=True) = 0.14437086092715232
P(Lightheadedness=Not Mentioned | RSV=False) = 0.9332804090733974
P(Lightheadedness=Negated | RSV=False) = 0.012456658533453192
P(Lightheadedness=Present | RSV=False) = 0.05426293239314942
P(Lightheadedness=Not Mentioned | RSV=True) = 0.9867549668874173
P(Lightheadedness=Negated | RSV=True) = 0.003973509933774834
P(Lightheadedness=Present | RSV=True) = 0.009271523178807948
P(Lesion=Not Mentioned | RSV=False) = 0.8802666448743244
P(Lesion=Negated | RSV=False) = 0.04735164668386705
P(Lesion=Present | RSV=False) = 0.0723817084418086
P(Lesion=Not Mentioned | RSV=True) = 0.8986754966887417
P(Lesion=Negated | RSV=True) = 0.0576158940397351
P(Lesion=Present | RSV=True) = 0.04370860927152318
P(Illness (finding)=Not Mentioned | RSV=False) = 0.8863140198699464
P(Illness (finding)=Negated | RSV=False) = 0.021994699791027004
P(Illness (finding)=Present | RSV=False) = 0.09169128033902658
P(Illness (finding)=Not Mentioned | RSV=True) = 0.5860927152317881
P(Illness (finding)=Negated | RSV=True) = 0.0456953642384106
P(Illness (finding)=Present | RSV=True) = 0.36821192052980134
P(Pain in wrist=Not Mentioned | RSV=False) = 0.9895746990905588
P(Pain in wrist=Negated | RSV=False) = 4.903277023477358E-4
P(Pain in wrist=Present | RSV=False) = 0.009934973207093408
P(Pain in wrist=Not Mentioned | RSV=True) = 0.9986754966887417
P(Pain in wrist=Negated | RSV=True) = 6.622516556291391E-4
P(Pain in wrist=Present | RSV=True) = 6.622516556291391E-4
P(Vaginal Discharge=Not Mentioned | RSV=False) = 0.9703468484770655
P(Vaginal Discharge=Negated | RSV=False) = 0.01043697537854466
P(Vaginal Discharge=Present | RSV=False) = 0.019216176144389835
P(Vaginal Discharge=Not Mentioned | RSV=True) = 0.9980132450331126
P(Vaginal Discharge=Negated | RSV=True) = 6.622516556291391E-4
P(Vaginal Discharge=Present | RSV=True) = 0.0013245033112582781
P(Multiple symptoms=Not Mentioned | RSV=False) = 0.9811340579287157
P(Multiple symptoms=Negated | RSV=False) = 4.669787641407007E-5
P(Multiple symptoms=Present | RSV=False) = 0.018819244194870237
P(Multiple symptoms=Not Mentioned | RSV=True) = 0.990728476821192
P(Multiple symptoms=Negated | RSV=True) = 6.622516556291391E-4
P(Multiple symptoms=Present | RSV=True) = 0.008609271523178808
P(Malaise=Not Mentioned | RSV=False) = 0.9463091165929229
P(Malaise=Negated | RSV=False) = 0.013425639469045144
P(Malaise=Present | RSV=False) = 0.040265243938031915
P(Malaise=Not Mentioned | RSV=True) = 0.8622516556291391
P(Malaise=Negated | RSV=True) = 0.01390728476821192
P(Malaise=Present | RSV=True) = 0.123841059602649
P(Asymptomatic=Not Mentioned | RSV=False) = 0.9718295060532123
P(Asymptomatic=Negated | RSV=False) = 3.15210665794973E-4
P(Asymptomatic=Present | RSV=False) = 0.027855283280992797
P(Asymptomatic=Not Mentioned | RSV=True) = 0.9973509933774835
P(Asymptomatic=Negated | RSV=True) = 6.622516556291391E-4
P(Asymptomatic=Present | RSV=True) = 0.001986754966887417
P(Myalgia=Not Mentioned | RSV=False) = 0.9132119966844507
P(Myalgia=Negated | RSV=False) = 0.04940635324608614
P(Myalgia=Present | RSV=False) = 0.03738165006946309
P(Myalgia=Not Mentioned | RSV=True) = 0.9470198675496688
P(Myalgia=Negated | RSV=True) = 0.02384105960264901
P(Myalgia=Present | RSV=True) = 0.02913907284768212
P(Limitation of joint movement=Not Mentioned | RSV=False) = 0.9884889734639317
P(Limitation of joint movement=Negated | RSV=False) = 2.3348938207035035E-4
P(Limitation of joint movement=Present | RSV=False) = 0.011277537153997923
P(Limitation of joint movement=Not Mentioned | RSV=True) = 0.9986754966887417
P(Limitation of joint movement=Negated | RSV=True) = 6.622516556291391E-4
P(Limitation of joint movement=Present | RSV=True) = 6.622516556291391E-4
P(Step-off=Not Mentioned | RSV=False) = 0.9911040545431197
P(Step-off=Negated | RSV=False) = 0.006420958006934634
P(Step-off=Present | RSV=False) = 0.0024749874499457136
P(Step-off=Not Mentioned | RSV=True) = 0.9980132450331126
P(Step-off=Negated | RSV=True) = 0.0013245033112582781
P(Step-off=Present | RSV=True) = 6.622516556291391E-4
P(Gait normal=Not Mentioned | RSV=False) = 0.9206953313798055
P(Gait normal=Negated | RSV=False) = 3.5023407310552555E-5
P(Gait normal=Present | RSV=False) = 0.07926964521288395
P(Gait normal=Not Mentioned | RSV=True) = 0.9834437086092715
P(Gait normal=Negated | RSV=True) = 6.622516556291391E-4
P(Gait normal=Present | RSV=True) = 0.015894039735099338
P(Knee pain=Not Mentioned | RSV=False) = 0.9730786742472886
P(Knee pain=Negated | RSV=False) = 0.0014476341688361722
P(Knee pain=Present | RSV=False) = 0.025473691583875222
P(Knee pain=Not Mentioned | RSV=True) = 0.9973509933774835
P(Knee pain=Negated | RSV=True) = 6.622516556291391E-4
P(Knee pain=Present | RSV=True) = 0.001986754966887417
P(Tachypnea=Not Mentioned | RSV=False) = 0.975658731919166
P(Tachypnea=Negated | RSV=False) = 0.007039704869421063
P(Tachypnea=Present | RSV=False) = 0.017301563211412962
P(Tachypnea=Not Mentioned | RSV=True) = 0.671523178807947
P(Tachypnea=Negated | RSV=True) = 0.01456953642384106
P(Tachypnea=Present | RSV=True) = 0.31390728476821195
P(Expiratory wheezing=Not Mentioned | RSV=False) = 0.9842744901175619
P(Expiratory wheezing=Negated | RSV=False) = 1.8679150565628028E-4
P(Expiratory wheezing=Present | RSV=False) = 0.015538718376781816
P(Expiratory wheezing=Not Mentioned | RSV=True) = 0.8986754966887417
P(Expiratory wheezing=Negated | RSV=True) = 0.0033112582781456954
P(Expiratory wheezing=Present | RSV=True) = 0.09801324503311258
P(Diaphragmatic breathing=Not Mentioned | RSV=False) = 0.9996147425195839
P(Diaphragmatic breathing=Negated | RSV=False) = 4.669787641407007E-5
P(Diaphragmatic breathing=Present | RSV=False) = 3.38559604002008E-4
P(Diaphragmatic breathing=Not Mentioned | RSV=True) = 0.9794701986754967
P(Diaphragmatic breathing=Negated | RSV=True) = 6.622516556291391E-4
P(Diaphragmatic breathing=Present | RSV=True) = 0.019867549668874173
P(Normal sinus rhythm=Not Mentioned | RSV=False) = 0.91400586058349
P(Normal sinus rhythm=Negated | RSV=False) = 2.451638511738679E-4
P(Normal sinus rhythm=Present | RSV=False) = 0.08574897556533617
P(Normal sinus rhythm=Not Mentioned | RSV=True) = 0.9503311258278145
P(Normal sinus rhythm=Negated | RSV=True) = 6.622516556291391E-4
P(Normal sinus rhythm=Present | RSV=True) = 0.04900662251655629
P(Decrease in appetite=Not Mentioned | RSV=False) = 0.9947114654961066
P(Decrease in appetite=Negated | RSV=False) = 1.5176809834572774E-4
P(Decrease in appetite=Present | RSV=False) = 0.0051367664055477075
P(Decrease in appetite=Not Mentioned | RSV=True) = 0.9788079470198675
P(Decrease in appetite=Negated | RSV=True) = 6.622516556291391E-4
P(Decrease in appetite=Present | RSV=True) = 0.02052980132450331
P(Feeding difficulties=Not Mentioned | RSV=False) = 0.9988792509660623
P(Feeding difficulties=Negated | RSV=False) = 9.339575282814014E-5
P(Feeding difficulties=Present | RSV=False) = 0.0010273532811095416
P(Feeding difficulties=Not Mentioned | RSV=True) = 0.9682119205298013
P(Feeding difficulties=Negated | RSV=True) = 0.0013245033112582781
P(Feeding difficulties=Present | RSV=True) = 0.030463576158940398
P(Epigastric pain=Not Mentioned | RSV=False) = 0.9824999708138272
P(Epigastric pain=Negated | RSV=False) = 3.5023407310552553E-4
P(Epigastric pain=Present | RSV=False) = 0.01714979511306723
P(Epigastric pain=Not Mentioned | RSV=True) = 0.9980132450331126
P(Epigastric pain=Negated | RSV=True) = 6.622516556291391E-4
P(Epigastric pain=Present | RSV=True) = 0.0013245033112582781
P(Lower abdominal pain=Not Mentioned | RSV=False) = 0.9834806262185227
P(Lower abdominal pain=Negated | RSV=False) = 0.0012958660704904445
P(Lower abdominal pain=Present | RSV=False) = 0.015223507710986843
P(Lower abdominal pain=Not Mentioned | RSV=True) = 0.9960264900662251
P(Lower abdominal pain=Negated | RSV=True) = 6.622516556291391E-4
P(Lower abdominal pain=Present | RSV=True) = 0.0033112582781456954
P(Psychiatric symptom=Not Mentioned | RSV=False) = 0.9645212883944103
P(Psychiatric symptom=Negated | RSV=False) = 7.004681462110511E-5
P(Psychiatric symptom=Present | RSV=False) = 0.03540866479096863
P(Psychiatric symptom=Not Mentioned | RSV=True) = 0.9357615894039735
P(Psychiatric symptom=Negated | RSV=True) = 6.622516556291391E-4
P(Psychiatric symptom=Present | RSV=True) = 0.06357615894039735
P(Flight of ideas=Not Mentioned | RSV=False) = 0.990998984321188
P(Flight of ideas=Negated | RSV=False) = 0.006993006993006993
P(Flight of ideas=Present | RSV=False) = 0.002008008685805013
P(Flight of ideas=Not Mentioned | RSV=True) = 0.9986754966887417
P(Flight of ideas=Negated | RSV=True) = 6.622516556291391E-4
P(Flight of ideas=Present | RSV=True) = 6.622516556291391E-4
P(Hallucinations, Auditory=Not Mentioned | RSV=False) = 0.9901934459530453
P(Hallucinations, Auditory=Negated | RSV=False) = 0.006922960178385888
P(Hallucinations, Auditory=Present | RSV=False) = 0.002883593868568827
P(Hallucinations, Auditory=Not Mentioned | RSV=True) = 0.9980132450331126
P(Hallucinations, Auditory=Negated | RSV=True) = 6.622516556291391E-4
P(Hallucinations, Auditory=Present | RSV=True) = 0.0013245033112582781
P(Sensory Discomfort=Not Mentioned | RSV=False) = 0.9164574990952287
P(Sensory Discomfort=Negated | RSV=False) = 0.004261181222783894
P(Sensory Discomfort=Present | RSV=False) = 0.07928131968198746
P(Sensory Discomfort=Not Mentioned | RSV=True) = 0.9814569536423841
P(Sensory Discomfort=Negated | RSV=True) = 0.0013245033112582781
P(Sensory Discomfort=Present | RSV=True) = 0.017218543046357615
P(Sore to touch=Not Mentioned | RSV=False) = 0.3618034719871114
P(Sore to touch=Negated | RSV=False) = 0.28388806519023546
P(Sore to touch=Present | RSV=False) = 0.35430846282265316
P(Sore to touch=Not Mentioned | RSV=True) = 0.6185430463576159
P(Sore to touch=Negated | RSV=True) = 0.29072847682119207
P(Sore to touch=Present | RSV=True) = 0.09072847682119205
P(Ache=Not Mentioned | RSV=False) = 0.9869946414186815
P(Ache=Negated | RSV=False) = 3.38559604002008E-4
P(Ache=Present | RSV=False) = 0.012666798977316507
P(Ache=Not Mentioned | RSV=True) = 0.9880794701986755
P(Ache=Negated | RSV=True) = 6.622516556291391E-4
P(Ache=Present | RSV=True) = 0.011258278145695364
P(Radiating pain=Not Mentioned | RSV=False) = 0.9842744901175619
P(Radiating pain=Negated | RSV=False) = 9.222830591778839E-4
P(Radiating pain=Present | RSV=False) = 0.014803226823260213
P(Radiating pain=Not Mentioned | RSV=True) = 0.9986754966887417
P(Radiating pain=Negated | RSV=True) = 6.622516556291391E-4
P(Radiating pain=Present | RSV=True) = 6.622516556291391E-4
P(Awake=Not Mentioned | RSV=False) = 0.8607586070023465
P(Awake=Negated | RSV=False) = 4.4362982593366566E-4
P(Awake=Present | RSV=False) = 0.13879776317171977
P(Awake=Not Mentioned | RSV=True) = 0.8483443708609272
P(Awake=Negated | RSV=True) = 6.622516556291391E-4
P(Awake=Present | RSV=True) = 0.1509933774834437
P(Level of consciousness=Not Mentioned | RSV=False) = 0.9579368878200264
P(Level of consciousness=Negated | RSV=False) = 0.022274887049511423
P(Level of consciousness=Present | RSV=False) = 0.019788225130462193
P(Level of consciousness=Not Mentioned | RSV=True) = 0.9953642384105961
P(Level of consciousness=Negated | RSV=True) = 6.622516556291391E-4
P(Level of consciousness=Present | RSV=True) = 0.003973509933774834
P(Hearing normal=Not Mentioned | RSV=False) = 0.9069778301831725
P(Hearing normal=Negated | RSV=False) = 1.1674469103517518E-5
P(Hearing normal=Present | RSV=False) = 0.09301049534772406
P(Hearing normal=Not Mentioned | RSV=True) = 0.9655629139072848
P(Hearing normal=Negated | RSV=True) = 6.622516556291391E-4
P(Hearing normal=Present | RSV=True) = 0.03377483443708609
P(Neurologic Symptoms=Not Mentioned | RSV=False) = 0.8648796945958882
P(Neurologic Symptoms=Negated | RSV=False) = 0.0037942024586431933
P(Neurologic Symptoms=Present | RSV=False) = 0.13132610294546856
P(Neurologic Symptoms=Not Mentioned | RSV=True) = 0.6205298013245033
P(Neurologic Symptoms=Negated | RSV=True) = 6.622516556291391E-4
P(Neurologic Symptoms=Present | RSV=True) = 0.37880794701986753
P(Renal angle tenderness=Not Mentioned | RSV=False) = 0.9445579462273953
P(Renal angle tenderness=Negated | RSV=False) = 0.041631156823143466
P(Renal angle tenderness=Present | RSV=False) = 0.013810896949461223
P(Renal angle tenderness=Not Mentioned | RSV=True) = 0.9874172185430463
P(Renal angle tenderness=Negated | RSV=True) = 0.011258278145695364
P(Renal angle tenderness=Present | RSV=True) = 0.0013245033112582781
P(Fever of the newborn=Not Mentioned | RSV=False) = 0.9997081382724121
P(Fever of the newborn=Negated | RSV=False) = 2.3348938207035035E-5
P(Fever of the newborn=Present | RSV=False) = 2.685127893809029E-4
P(Fever of the newborn=Not Mentioned | RSV=True) = 0.9920529801324504
P(Fever of the newborn=Negated | RSV=True) = 6.622516556291391E-4
P(Fever of the newborn=Present | RSV=True) = 0.00728476821192053
P(Noisy respiration=Not Mentioned | RSV=False) = 0.9982721785726794
P(Noisy respiration=Negated | RSV=False) = 1.4009362924221022E-4
P(Noisy respiration=Present | RSV=False) = 0.0015877277980783824
P(Noisy respiration=Not Mentioned | RSV=True) = 0.980794701986755
P(Noisy respiration=Negated | RSV=True) = 6.622516556291391E-4
P(Noisy respiration=Present | RSV=True) = 0.018543046357615896
P(Ankle pain=Not Mentioned | RSV=False) = 0.9852317965840504
P(Ankle pain=Negated | RSV=False) = 5.253511096582883E-4
P(Ankle pain=Present | RSV=False) = 0.014242852306291371
P(Ankle pain=Not Mentioned | RSV=True) = 0.9980132450331126
P(Ankle pain=Negated | RSV=True) = 6.622516556291391E-4
P(Ankle pain=Present | RSV=True) = 0.0013245033112582781
P(CERVICAL MOTION TENDERNESS=Not Mentioned | RSV=False) = 0.9917578248129166
P(CERVICAL MOTION TENDERNESS=Negated | RSV=False) = 0.005615419638791926
P(CERVICAL MOTION TENDERNESS=Present | RSV=False) = 0.0026267555482914415
P(CERVICAL MOTION TENDERNESS=Not Mentioned | RSV=True) = 0.9986754966887417
P(CERVICAL MOTION TENDERNESS=Negated | RSV=True) = 6.622516556291391E-4
P(CERVICAL MOTION TENDERNESS=Present | RSV=True) = 6.622516556291391E-4
P(Chest wall tenderness=Not Mentioned | RSV=False) = 0.9131769732771402
P(Chest wall tenderness=Negated | RSV=False) = 0.07713321736694023
P(Chest wall tenderness=Present | RSV=False) = 0.00968980935591954
P(Chest wall tenderness=Not Mentioned | RSV=True) = 0.9682119205298013
P(Chest wall tenderness=Negated | RSV=True) = 0.02781456953642384
P(Chest wall tenderness=Present | RSV=True) = 0.003973509933774834
P(Consciousness clear=Not Mentioned | RSV=False) = 0.16432982710111257
P(Consciousness clear=Negated | RSV=False) = 0.0038525748041607806
P(Consciousness clear=Present | RSV=False) = 0.8318175980947267
P(Consciousness clear=Not Mentioned | RSV=True) = 0.5185430463576159
P(Consciousness clear=Negated | RSV=True) = 0.003973509933774834
P(Consciousness clear=Present | RSV=True) = 0.4774834437086093
P(Hacking cough=Not Mentioned | RSV=False) = 0.9997314872106191
P(Hacking cough=Negated | RSV=False) = 1.1674469103517518E-5
P(Hacking cough=Present | RSV=False) = 2.568383202773854E-4
P(Hacking cough=Not Mentioned | RSV=True) = 0.9973509933774835
P(Hacking cough=Negated | RSV=True) = 6.622516556291391E-4
P(Hacking cough=Present | RSV=True) = 0.001986754966887417
P(Productive Cough=Not Mentioned | RSV=False) = 0.9802584727459519
P(Productive Cough=Negated | RSV=False) = 0.0015994022671818999
P(Productive Cough=Present | RSV=False) = 0.018142124986866223
P(Productive Cough=Not Mentioned | RSV=True) = 0.9344370860927153
P(Productive Cough=Negated | RSV=True) = 0.004635761589403974
P(Productive Cough=Present | RSV=True) = 0.060927152317880796
P(Hand pain=Not Mentioned | RSV=False) = 0.991991314194987
P(Hand pain=Negated | RSV=False) = 2.568383202773854E-4
P(Hand pain=Present | RSV=False) = 0.007751847484735632
P(Hand pain=Not Mentioned | RSV=True) = 0.9986754966887417
P(Hand pain=Negated | RSV=True) = 6.622516556291391E-4
P(Hand pain=Present | RSV=True) = 6.622516556291391E-4
P(Recurrent infections=Not Mentioned | RSV=False) = 0.9877651563795137
P(Recurrent infections=Negated | RSV=False) = 0.0105303711313728
P(Recurrent infections=Present | RSV=False) = 0.0017044724891135577
P(Recurrent infections=Not Mentioned | RSV=True) = 0.990728476821192
P(Recurrent infections=Negated | RSV=True) = 0.0033112582781456954
P(Recurrent infections=Present | RSV=True) = 0.005960264900662252
P(muscle mass=Not Mentioned | RSV=False) = 0.9977351529939176
P(muscle mass=Negated | RSV=False) = 1.1674469103517518E-5
P(muscle mass=Present | RSV=False) = 0.002253172536978881
P(muscle mass=Not Mentioned | RSV=True) = 0.9788079470198675
P(muscle mass=Negated | RSV=True) = 6.622516556291391E-4
P(muscle mass=Present | RSV=True) = 0.02052980132450331
P(Basilar Rales=Not Mentioned | RSV=False) = 0.8915091586210117
P(Basilar Rales=Negated | RSV=False) = 0.01734826108782703
P(Basilar Rales=Present | RSV=False) = 0.09114258029116126
P(Basilar Rales=Not Mentioned | RSV=True) = 0.7529801324503311
