===== Class Prior Probabilities =====
P(HMPV=False) = 0.9972732508256643
P(HMPV=True) = 0.002726749174335649

===== Conditional Probabilities =====
P(AGE=Not Mentioned | HMPV=False) = 1.1784809380708267E-4
P(Increased frequency of micturition=Negated | HMPV=True) = 0.008547008547008548
P(Increased frequency of micturition=Present | HMPV=True) = 0.017094017094017096
P(Vertigo=Not Mentioned | HMPV=False) = 0.890056921970938
P(Vertigo=Negated | HMPV=False) = 0.017771911423284974
P(Vertigo=Present | HMPV=False) = 0.09217116660577705
P(Vertigo=Not Mentioned | HMPV=True) = 0.9145299145299145
P(Vertigo=Negated | HMPV=True) = 0.01282051282051282
P(Vertigo=Present | HMPV=True) = 0.07264957264957266
P(Vomiting=Not Mentioned | HMPV=False) = 0.6261063250562738
P(Vomiting=Negated | HMPV=False) = 0.2332150896255878
P(Vomiting=Present | HMPV=False) = 0.14067858531813843
P(Vomiting=Not Mentioned | HMPV=True) = 0.5641025641025641
P(Vomiting=Negated | HMPV=True) = 0.25213675213675213
P(Vomiting=Present | HMPV=True) = 0.18376068376068377
P(Wheezing=Not Mentioned | HMPV=False) = 0.8559155244953036
P(Wheezing=Negated | HMPV=False) = 0.09693234181466771
P(Wheezing=Present | HMPV=False) = 0.04715213369002864
P(Wheezing=Not Mentioned | HMPV=True) = 0.5170940170940171
P(Wheezing=Negated | HMPV=True) = 0.11538461538461539
P(Wheezing=Present | HMPV=True) = 0.36752136752136755
P(Urinary Retention=Not Mentioned | HMPV=False) = 0.9872603207900722
P(Urinary Retention=Negated | HMPV=False) = 0.0018973990312658362
P(Urinary Retention=Present | HMPV=False) = 0.010842280178661921
P(Urinary Retention=Not Mentioned | HMPV=True) = 0.9871794871794872
P(Urinary Retention=Negated | HMPV=True) = 0.004273504273504274
P(Urinary Retention=Present | HMPV=True) = 0.008547008547008548
P(Immunocompromised Host=Not Mentioned | HMPV=False) = 0.9916561582972906
P(Immunocompromised Host=Negated | HMPV=False) = 0.00431334189716333
P(Immunocompromised Host=Present | HMPV=False) = 0.004030499805546062
P(Immunocompromised Host=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Immunocompromised Host=Negated | HMPV=True) = 0.008547008547008548
P(Immunocompromised Host=Present | HMPV=True) = 0.008547008547008548
P(Chills=Not Mentioned | HMPV=False) = 0.6097250539167737
P(Chills=Negated | HMPV=False) = 0.1496116813783838
P(Chills=Present | HMPV=False) = 0.2406632647048425
P(Chills=Not Mentioned | HMPV=True) = 0.6666666666666666
P(Chills=Negated | HMPV=True) = 0.09829059829059829
P(Chills=Present | HMPV=True) = 0.23504273504273504
P(Polydipsia=Not Mentioned | HMPV=False) = 0.947862774445217
P(Polydipsia=Negated | HMPV=False) = 0.015579885213251153
P(Polydipsia=Present | HMPV=False) = 0.036557340341531824
P(Polydipsia=Not Mentioned | HMPV=True) = 0.9188034188034188
P(Polydipsia=Negated | HMPV=True) = 0.021367521367521368
P(Polydipsia=Present | HMPV=True) = 0.05982905982905983
P(Agitation=Not Mentioned | HMPV=False) = 0.974037453006965
P(Agitation=Negated | HMPV=False) = 3.417675273708649E-4
P(Agitation=Present | HMPV=False) = 0.02562077946566415
P(Agitation=Not Mentioned | HMPV=True) = 0.9700854700854701
P(Agitation=Negated | HMPV=True) = 0.004273504273504274
P(Agitation=Present | HMPV=True) = 0.02564102564102564
P(Falls=Not Mentioned | HMPV=False) = 0.9085123684489647
P(Falls=Negated | HMPV=False) = 0.007412819817802552
P(Falls=Present | HMPV=False) = 0.08407481173323277
P(Falls=Not Mentioned | HMPV=True) = 0.9615384615384616
P(Falls=Negated | HMPV=True) = 0.008547008547008548
P(Falls=Present | HMPV=True) = 0.029914529914529916
P(Uncertainty=Not Mentioned | HMPV=False) = 0.9464957043357336
P(Uncertainty=Negated | HMPV=False) = 4.006929631244623E-4
P(Uncertainty=Present | HMPV=False) = 0.05310360270114198
P(Uncertainty=Not Mentioned | HMPV=True) = 0.9658119658119658
P(Uncertainty=Negated | HMPV=True) = 0.004273504273504274
P(Uncertainty=Present | HMPV=True) = 0.029914529914529916
P(Unmarried=Not Mentioned | HMPV=False) = 0.9702308698572826
P(Unmarried=Negated | HMPV=False) = 2.4748683016510907E-4
P(Unmarried=Present | HMPV=False) = 0.029521643312552297
P(Unmarried=Not Mentioned | HMPV=True) = 0.9786324786324786
P(Unmarried=Negated | HMPV=True) = 0.004273504273504274
P(Unmarried=Present | HMPV=True) = 0.017094017094017096
P(Oral lesion=Not Mentioned | HMPV=False) = 0.988992728601228
P(Oral lesion=Negated | HMPV=False) = 0.008992021495998963
P(Oral lesion=Present | HMPV=False) = 0.002015249902773031
P(Oral lesion=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Oral lesion=Negated | HMPV=True) = 0.004273504273504274
P(Oral lesion=Present | HMPV=True) = 0.004273504273504274
P(Chronic pain=Not Mentioned | HMPV=False) = 0.9805192509398607
P(Chronic pain=Negated | HMPV=False) = 2.828420916172675E-4
P(Chronic pain=Present | HMPV=False) = 0.01919790696852203
P(Chronic pain=Not Mentioned | HMPV=True) = 0.9700854700854701
P(Chronic pain=Negated | HMPV=True) = 0.004273504273504274
P(Chronic pain=Present | HMPV=True) = 0.02564102564102564
P(Present=Not Mentioned | HMPV=False) = 0.7886580321261476
P(Present=Negated | HMPV=False) = 0.005161868172015132
P(Present=Present | HMPV=False) = 0.2061800997018373
P(Present=Not Mentioned | HMPV=True) = 0.6666666666666666
P(Present=Negated | HMPV=True) = 0.008547008547008548
P(Present=Present | HMPV=True) = 0.3247863247863248
P(History and physical examination=Not Mentioned | HMPV=False) = 0.761752678161055
P(History and physical examination=Negated | HMPV=False) = 2.357017430143896E-4
P(History and physical examination=Present | HMPV=False) = 0.2380116200959306
P(History and physical examination=Not Mentioned | HMPV=True) = 0.7521367521367521
P(History and physical examination=Negated | HMPV=True) = 0.004273504273504274
P(History and physical examination=Present | HMPV=True) = 0.24358974358974358
P(Neck stiffness=Not Mentioned | HMPV=False) = 0.9878377900604575
P(Neck stiffness=Negated | HMPV=False) = 0.004666894511684914
P(Neck stiffness=Present | HMPV=False) = 0.007495315427857589
P(Neck stiffness=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Neck stiffness=Negated | HMPV=True) = 0.004273504273504274
P(Neck stiffness=Present | HMPV=True) = 0.004273504273504274
P(Facial swelling (finding)=Not Mentioned | HMPV=False) = 0.9821927333152629
P(Facial swelling (finding)=Negated | HMPV=False) = 0.007259613684843199
P(Facial swelling (finding)=Present | HMPV=False) = 0.010547652999893934
P(Facial swelling (finding)=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Facial swelling (finding)=Negated | HMPV=True) = 0.004273504273504274
P(Facial swelling (finding)=Present | HMPV=True) = 0.01282051282051282
P(Eye pain=Not Mentioned | HMPV=False) = 0.9255771746432064
P(Eye pain=Negated | HMPV=False) = 0.018196174560710876
P(Eye pain=Present | HMPV=False) = 0.05622665079608264
P(Eye pain=Not Mentioned | HMPV=True) = 0.9145299145299145
P(Eye pain=Negated | HMPV=True) = 0.02564102564102564
P(Eye pain=Present | HMPV=True) = 0.05982905982905983
P(Dry skin=Not Mentioned | HMPV=False) = 0.3354507206580793
P(Dry skin=Negated | HMPV=False) = 0.001107798192167631
P(Dry skin=Present | HMPV=False) = 0.6634414811497531
P(Dry skin=Not Mentioned | HMPV=True) = 0.3333333333333333
P(Dry skin=Negated | HMPV=True) = 0.004273504273504274
P(Dry skin=Present | HMPV=True) = 0.6623931623931624
P(Congestion of nasal sinus=Not Mentioned | HMPV=False) = 0.9934710617185014
P(Congestion of nasal sinus=Negated | HMPV=False) = 0.002451298127349652
P(Congestion of nasal sinus=Present | HMPV=False) = 0.00407764015414894
P(Congestion of nasal sinus=Not Mentioned | HMPV=True) = 0.9786324786324786
P(Congestion of nasal sinus=Negated | HMPV=True) = 0.004273504273504274
P(Congestion of nasal sinus=Present | HMPV=True) = 0.017094017094017096
P(Renal Colic=Not Mentioned | HMPV=False) = 0.9949677677866428
P(Renal Colic=Negated | HMPV=False) = 1.4142104580863374E-4
P(Renal Colic=Present | HMPV=False) = 0.004890811167548584
P(Renal Colic=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Renal Colic=Negated | HMPV=True) = 0.004273504273504274
P(Renal Colic=Present | HMPV=True) = 0.004273504273504274
P(Urethral discharge=Not Mentioned | HMPV=False) = 0.9895112724358597
P(Urethral discharge=Negated | HMPV=False) = 0.008803460101587451
P(Urethral discharge=Present | HMPV=False) = 0.0016852674625528856
P(Urethral discharge=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Urethral discharge=Negated | HMPV=True) = 0.004273504273504274
P(Urethral discharge=Present | HMPV=True) = 0.004273504273504274
P(Ketonuria=Not Mentioned | HMPV=False) = 0.956937291551271
P(Ketonuria=Negated | HMPV=False) = 1.649912201100727E-4
P(Ketonuria=Present | HMPV=False) = 0.0428977172286189
P(Ketonuria=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Ketonuria=Negated | HMPV=True) = 0.004273504273504274
P(Ketonuria=Present | HMPV=True) = 0.004273504273504274
P(Severe (severity modifier)=Not Mentioned | HMPV=False) = 0.8913297113832157
P(Severe (severity modifier)=Negated | HMPV=False) = 0.016440196575253675
P(Severe (severity modifier)=Present | HMPV=False) = 0.09223009204153065
P(Severe (severity modifier)=Not Mentioned | HMPV=True) = 0.8461538461538461
P(Severe (severity modifier)=Negated | HMPV=True) = 0.017094017094017096
P(Severe (severity modifier)=Present | HMPV=True) = 0.13675213675213677
P(Negative=Not Mentioned | HMPV=False) = 0.22163034895643052
P(Negative=Negated | HMPV=False) = 0.005303289217823766
P(Negative=Present | HMPV=False) = 0.7730663618257457
P(Negative=Not Mentioned | HMPV=True) = 0.25213675213675213
P(Negative=Negated | HMPV=True) = 0.008547008547008548
P(Negative=Present | HMPV=True) = 0.7393162393162394
P(Abnormal=Not Mentioned | HMPV=False) = 0.9531542785758901
P(Abnormal=Negated | HMPV=False) = 0.011242973141786383
P(Abnormal=Present | HMPV=False) = 0.03560274828232355
P(Abnormal=Not Mentioned | HMPV=True) = 0.8632478632478633
P(Abnormal=Negated | HMPV=True) = 0.01282051282051282
P(Abnormal=Present | HMPV=True) = 0.12393162393162394
P(Lightheadedness=Not Mentioned | HMPV=False) = 0.9279459771605011
P(Lightheadedness=Negated | HMPV=False) = 0.01358820548477956
P(Lightheadedness=Present | HMPV=False) = 0.05846581735471934
P(Lightheadedness=Not Mentioned | HMPV=True) = 0.9487179487179487
P(Lightheadedness=Negated | HMPV=True) = 0.017094017094017096
P(Lightheadedness=Present | HMPV=True) = 0.03418803418803419
P(Lesion=Not Mentioned | HMPV=False) = 0.8644950679410274
P(Lesion=Negated | HMPV=False) = 0.06221347506864813
P(Lesion=Present | HMPV=False) = 0.07329145699032444
P(Lesion=Not Mentioned | HMPV=True) = 0.8717948717948718
P(Lesion=Negated | HMPV=True) = 0.07692307692307693
P(Lesion=Present | HMPV=True) = 0.05128205128205128
P(Illness (finding)=Not Mentioned | HMPV=False) = 0.8962676628993671
P(Illness (finding)=Negated | HMPV=False) = 0.019221477142823473
P(Illness (finding)=Present | HMPV=False) = 0.08451085995780938
P(Illness (finding)=Not Mentioned | HMPV=True) = 0.6709401709401709
P(Illness (finding)=Negated | HMPV=True) = 0.05128205128205128
P(Illness (finding)=Present | HMPV=True) = 0.2777777777777778
P(History of alcohol abuse=Not Mentioned | HMPV=False) = 0.988485969853747
P(History of alcohol abuse=Negated | HMPV=False) = 1.5320613295935324E-4
P(History of alcohol abuse=Present | HMPV=False) = 0.011360824013293578
P(History of alcohol abuse=Not Mentioned | HMPV=True) = 0.9914529914529915
P(History of alcohol abuse=Negated | HMPV=True) = 0.004273504273504274
P(History of alcohol abuse=Present | HMPV=True) = 0.004273504273504274
P(Pain in wrist=Not Mentioned | HMPV=False) = 0.9903008732749579
P(Pain in wrist=Negated | HMPV=False) = 4.4783331172734025E-4
P(Pain in wrist=Present | HMPV=False) = 0.009251293413314791
P(Pain in wrist=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Pain in wrist=Negated | HMPV=True) = 0.004273504273504274
P(Pain in wrist=Present | HMPV=True) = 0.004273504273504274
P(Vaginal Discharge=Not Mentioned | HMPV=False) = 0.9733421328650725
P(Vaginal Discharge=Negated | HMPV=False) = 0.009322003936219108
P(Vaginal Discharge=Present | HMPV=False) = 0.017335863198708355
P(Vaginal Discharge=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Vaginal Discharge=Negated | HMPV=True) = 0.004273504273504274
P(Vaginal Discharge=Present | HMPV=True) = 0.004273504273504274
P(Malaise=Not Mentioned | HMPV=False) = 0.9452818403592095
P(Malaise=Negated | HMPV=False) = 0.013953543186451863
P(Malaise=Present | HMPV=False) = 0.04076461645433868
P(Malaise=Not Mentioned | HMPV=True) = 0.8205128205128205
P(Malaise=Negated | HMPV=True) = 0.02564102564102564
P(Malaise=Present | HMPV=True) = 0.15384615384615385
P(Asymptomatic=Not Mentioned | HMPV=False) = 0.9719986329298905
P(Asymptomatic=Negated | HMPV=False) = 2.71057004466548E-4
P(Asymptomatic=Present | HMPV=False) = 0.027730310065642937
P(Asymptomatic=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Asymptomatic=Negated | HMPV=True) = 0.004273504273504274
P(Asymptomatic=Present | HMPV=True) = 0.004273504273504274
P(Myalgia=Not Mentioned | HMPV=False) = 0.8921900227452182
P(Myalgia=Negated | HMPV=False) = 0.0688484791345032
P(Myalgia=Present | HMPV=False) = 0.0389614981202786
P(Myalgia=Not Mentioned | HMPV=True) = 0.8717948717948718
P(Myalgia=Negated | HMPV=True) = 0.0641025641025641
P(Myalgia=Present | HMPV=True) = 0.0641025641025641
P(Limitation of joint movement=Not Mentioned | HMPV=False) = 0.9878613602347589
P(Limitation of joint movement=Negated | HMPV=False) = 2.828420916172675E-4
P(Limitation of joint movement=Present | HMPV=False) = 0.011855797673623797
P(Limitation of joint movement=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Limitation of joint movement=Negated | HMPV=True) = 0.004273504273504274
P(Limitation of joint movement=Present | HMPV=True) = 0.004273504273504274
P(Step-off=Not Mentioned | HMPV=False) = 0.9916679433844413
P(Step-off=Negated | HMPV=False) = 0.00588075848820902
P(Step-off=Present | HMPV=False) = 0.002451298127349652
P(Step-off=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Step-off=Negated | HMPV=True) = 0.004273504273504274
P(Step-off=Present | HMPV=True) = 0.004273504273504274
P(Gait normal=Not Mentioned | HMPV=False) = 0.922112359020895
P(Gait normal=Negated | HMPV=False) = 2.357017430143896E-5
P(Gait normal=Present | HMPV=False) = 0.0778640708048036
P(Gait normal=Not Mentioned | HMPV=True) = 0.9743589743589743
P(Gait normal=Negated | HMPV=True) = 0.004273504273504274
P(Gait normal=Present | HMPV=True) = 0.021367521367521368
P(Knee pain=Not Mentioned | HMPV=False) = 0.9739196021354578
P(Knee pain=Negated | HMPV=False) = 0.0011902938022226675
P(Knee pain=Present | HMPV=False) = 0.02489010406231954
P(Knee pain=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Knee pain=Negated | HMPV=True) = 0.004273504273504274
P(Knee pain=Present | HMPV=True) = 0.004273504273504274
P(Tachypnea=Not Mentioned | HMPV=False) = 0.976936584446042
P(Tachypnea=Negated | HMPV=False) = 0.0065996488044029085
P(Tachypnea=Present | HMPV=False) = 0.016463766749555114
P(Tachypnea=Not Mentioned | HMPV=True) = 0.7008547008547008
P(Tachypnea=Negated | HMPV=True) = 0.004273504273504274
P(Tachypnea=Present | HMPV=True) = 0.2948717948717949
P(Expiratory wheezing=Not Mentioned | HMPV=False) = 0.9838308604292129
P(Expiratory wheezing=Negated | HMPV=False) = 1.2963595865791427E-4
P(Expiratory wheezing=Present | HMPV=False) = 0.016039503612129212
P(Expiratory wheezing=Not Mentioned | HMPV=True) = 0.8333333333333334
P(Expiratory wheezing=Negated | HMPV=True) = 0.01282051282051282
P(Expiratory wheezing=Present | HMPV=True) = 0.15384615384615385
P(Diaphragmatic breathing=Not Mentioned | HMPV=False) = 0.9997171579083828
P(Diaphragmatic breathing=Negated | HMPV=False) = 4.714034860287792E-5
P(Diaphragmatic breathing=Present | HMPV=False) = 2.357017430143896E-4
P(Diaphragmatic breathing=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Diaphragmatic breathing=Negated | HMPV=True) = 0.004273504273504274
P(Diaphragmatic breathing=Present | HMPV=True) = 0.01282051282051282
P(Sinus rhythm=Not Mentioned | HMPV=False) = 0.9687105936148398
P(Sinus rhythm=Negated | HMPV=False) = 3.064122659187065E-4
P(Sinus rhythm=Present | HMPV=False) = 0.030982994119241512
P(Sinus rhythm=Not Mentioned | HMPV=True) = 0.9273504273504274
P(Sinus rhythm=Negated | HMPV=True) = 0.004273504273504274
P(Sinus rhythm=Present | HMPV=True) = 0.06837606837606838
P(Normal sinus rhythm=Not Mentioned | HMPV=False) = 0.9108222455305057
P(Normal sinus rhythm=Negated | HMPV=False) = 2.4748683016510907E-4
P(Normal sinus rhythm=Present | HMPV=False) = 0.0889302676393292
P(Normal sinus rhythm=Not Mentioned | HMPV=True) = 0.8675213675213675
P(Normal sinus rhythm=Negated | HMPV=True) = 0.004273504273504274
P(Normal sinus rhythm=Present | HMPV=True) = 0.1282051282051282
P(Decrease in appetite=Not Mentioned | HMPV=False) = 0.9952270397039586
P(Decrease in appetite=Negated | HMPV=False) = 1.4142104580863374E-4
P(Decrease in appetite=Present | HMPV=False) = 0.004631539250232755
P(Decrease in appetite=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Decrease in appetite=Negated | HMPV=True) = 0.004273504273504274
P(Decrease in appetite=Present | HMPV=True) = 0.01282051282051282
P(Feeding difficulties=Not Mentioned | HMPV=False) = 0.9991750438994497
P(Feeding difficulties=Negated | HMPV=False) = 8.249561005503636E-5
P(Feeding difficulties=Present | HMPV=False) = 7.424604904953272E-4
P(Feeding difficulties=Not Mentioned | HMPV=True) = 0.9786324786324786
P(Feeding difficulties=Negated | HMPV=True) = 0.004273504273504274
P(Feeding difficulties=Present | HMPV=True) = 0.017094017094017096
P(Epigastric pain=Not Mentioned | HMPV=False) = 0.9833358867688826
P(Epigastric pain=Negated | HMPV=False) = 3.5355261452158437E-4
P(Epigastric pain=Present | HMPV=False) = 0.01631056061659576
P(Epigastric pain=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Epigastric pain=Negated | HMPV=True) = 0.004273504273504274
P(Epigastric pain=Present | HMPV=True) = 0.01282051282051282
P(Lower abdominal pain=Not Mentioned | HMPV=False) = 0.9844436849610503
P(Lower abdominal pain=Negated | HMPV=False) = 0.001154938540770509
P(Lower abdominal pain=Present | HMPV=False) = 0.014401376498179203
P(Lower abdominal pain=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Lower abdominal pain=Negated | HMPV=True) = 0.004273504273504274
P(Lower abdominal pain=Present | HMPV=True) = 0.01282051282051282
P(Abdominal tenderness=Not Mentioned | HMPV=False) = 0.9794232378348438
P(Abdominal tenderness=Negated | HMPV=False) = 0.004996876951905059
P(Abdominal tenderness=Present | HMPV=False) = 0.015579885213251153
P(Abdominal tenderness=Not Mentioned | HMPV=True) = 0.9786324786324786
P(Abdominal tenderness=Negated | HMPV=True) = 0.008547008547008548
P(Abdominal tenderness=Present | HMPV=True) = 0.01282051282051282
P(Bowel sounds=Not Mentioned | HMPV=False) = 0.9445983053044678
P(Bowel sounds=Negated | HMPV=False) = 8.249561005503636E-5
P(Bowel sounds=Present | HMPV=False) = 0.055319199085477236
P(Bowel sounds=Not Mentioned | HMPV=True) = 0.9230769230769231
P(Bowel sounds=Negated | HMPV=True) = 0.004273504273504274
P(Bowel sounds=Present | HMPV=True) = 0.07264957264957266
P(Overlying behavior=Not Mentioned | HMPV=False) = 0.9859521761163423
P(Overlying behavior=Negated | HMPV=False) = 0.005739337442400387
P(Overlying behavior=Present | HMPV=False) = 0.008308486441257232
P(Overlying behavior=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Overlying behavior=Negated | HMPV=True) = 0.008547008547008548
P(Overlying behavior=Present | HMPV=True) = 0.008547008547008548
P(Flight of ideas=Not Mentioned | HMPV=False) = 0.991891860040305
P(Flight of ideas=Negated | HMPV=False) = 0.006198955841278446
